product_code,product_name,group_code,group_name,line_name,color,forecast_qty_q2,forecast_revenue_q2,forecast_qty_conservative,forecast_qty_optimistic,avg_unit_price,is_new_sku,missing_master_flag,rank_qty,rank_revenue
000117002023000,Xe đạp thống nhất TE Bunny 16 Kem,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Bunny 16,Kem,158.4648,140575966.69395348,126.77184,190.15776,887111.6279069767,0,0,99,122
000122002002000,Xe đạp Thống Nhất Neo 20-02 Trắng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02,Trắng,0.0,0.0,0.0,0.0,1050000.0,0,0,168,185
000122002004000,Xe đạp Thống Nhất Neo 20-02 Đỏ tươi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02,Đỏ Tươi,0.0,0.0,0.0,0.0,1050000.0,0,0,168,185
000122002007000,Xe đạp Thống Nhất Neo 20-02 Coban,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02,Coban,0.0,0.0,0.0,0.0,1050000.0,0,0,168,185
000122002009000,Xe đạp Thống Nhất Neo 20-02 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02,Hồng,4.8279,5069295.0,3.86232,5.793479999999999,1050000.0,0,0,161,177
000122002009001,Xe đạp Thống Nhất Bubbles 20 Hồng dạ quang,Unknown,Unknown,Unknown,Hồng Dạ Quang,212.1955,256784726.1629948,169.75639999999999,254.63459999999998,1210132.7604166667,1,1,78,93
000122002019000,Xe đạp Thống Nhất Bubbles 20 Vàng chanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02 Bubble,Vàng Chanh,132.0187,161530334.0226217,105.61496,158.42244,1223541.3166666667,1,0,106,114
000122002022000,Xe đạp Thống Nhất Bubbles 20 Xanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02 Bubble,Xanh,170.9862,207645264.70325,136.78896000000003,205.18344000000002,1214397.7976190476,1,0,90,103
000122002024000,Xe đạp Thống Nhất Bubbles 20 Tím dạ quang,Unknown,Unknown,Unknown,Tím Dạ Quang,122.914,145387906.96778724,98.33120000000001,147.4968,1182842.5319148935,1,1,114,120
000123002002000,Xe đạp Thống Nhất Neo 20-03 Trắng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-03,Trắng,0.0,0.0,0.0,0.0,1050000.0,0,0,168,185
000123002004000,Xe đạp Thống Nhất Neo 20-03 Đỏ tươi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-03,Đỏ Tươi,0.0,0.0,0.0,0.0,1050000.0,0,0,168,185
000123002007000,Xe đạp Thống Nhất Neo 20-03 Coban,Unknown,Unknown,Unknown,Coban,0.0,0.0,0.0,0.0,1538888.89,0,1,168,185
