fiscal_year,fiscal_month,product_code,product_name,group_code,group_name,line_name,color,avg_unit_price,forecast_qty_base,forecast_revenue_base,forecast_qty_conservative,forecast_qty_optimistic,forecast_revenue_conservative,forecast_revenue_optimistic,calibration_factor,selected_forecast_model,forecast_selection_type
2026,5,000105002004000,Xe đạp Thống Nhất Batwheels 12 Đỏ,Unknown,Unknown,Unknown,Đỏ,1109565.3793103448,56.408,62588363.916137934,45.126400000000004,67.6896,50070691.13291035,75106036.69936551,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000116002023000,Xe đạp thống nhất TE Love 16 Kem,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Love 16,Kem,749268.9736842106,83.133,62288977.58928947,66.5064,99.75959999999999,49831182.07143158,74746773.10714737,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000218002007000,Xe đạp Thống Nhất GN 06-27 Coban,CITYBIKE_P,Xe phổ thông,Xe GN 06-27,Coban,1617981.9473684211,37.18,60156568.803157896,29.744,44.616,48125255.04252632,72187882.56378947,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000117002023000,Xe đạp thống nhất TE Bunny 16 Kem,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Bunny 16,Kem,887111.6279069767,66.816,59273250.530232556,53.4528,80.1792,47418600.42418605,71127900.63627906,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000210020090000,Xe đạp Thống Nhất TE Love 12 Hồng,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Love 12,Hồng,937419.0,61.910999999999994,58036547.70899999,49.5288,74.29319999999998,46429238.1672,69643857.25079998,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000250020220000,Xe đạp Thống Nhất TE Robot 16 Xanh dương,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Robot 16,Xanh Dương,869906.6666666666,64.341,55970664.83999999,51.4728,77.2092,44776531.871999994,67164797.808,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000122002024000,Xe đạp Thống Nhất Bubbles 20 Tím dạ quang,Unknown,Unknown,Unknown,Tím Dạ Quang,1182842.5319148935,47.08,55688226.402553186,37.664,56.495999999999995,44550581.12204255,66825871.68306382,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000220020090000,Xe đạp Thống Nhất TE Love 16 Hồng,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Love 16,Hồng,919894.0540540541,58.095,53441245.07027027,46.476,69.714,42752996.05621622,64129494.08432432,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000250020050000,Xe đạp Thống Nhất TE Robot 16 Cam,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Robot 16,Cam,851746.0273972603,60.785999999999994,51774234.02136986,48.6288,72.94319999999999,41419387.21709589,62129080.82564383,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000240020220000,Xe đạp Thống Nhất TE Bunny 16 Xanh dương,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Bunny 16,Xanh Dương,878413.2580645161,54.855000000000004,48185359.271129034,43.88400000000001,65.82600000000001,38548287.416903235,57822431.12535484,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000103002023000,Xe đạp Thống Nhất We Bare Bears 16 Kem,Unknown,Unknown,Unknown,Kem,1058827.1333333333,43.725,46297216.405,34.980000000000004,52.47,37037773.124000005,55556659.686,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000208002007000,Xe đạp Thống Nhất 219-24 Coban,CITYBIKE_P,Xe phổ thông,Xe 219-24,Coban,1389646.1515151516,32.835,45629031.385000005,26.268,39.402,36503225.108,54754837.66200001,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000102002023000,Xe đạp Thống Nhất We Bare Bears 12 Kem,Unknown,Unknown,Unknown,Kem,893940.48,45.99100000000001,41113216.61568,36.79280000000001,55.18920000000001,32890573.292544004,49335859.938816,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1010030010220000,Xe đạp Thống Nhất GRX 2.0 Xanh dương,Unknown,Unknown,Unknown,Xanh Dương,7767129.0,4.807,37336589.103,3.8456000000000006,5.768400000000001,29869271.282400005,44803906.9236,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1060010000200000,Xe đạp Thống Nhất TE Super Man 16 Xanh,KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Super Man 16 (IP - Bản quyền),Xanh,954582.95,39.024,37251645.0408,31.2192,46.8288,29801316.03264,44701974.04896,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000220020220000,Xe đạp Thống Nhất TE Love 16 Xanh dương,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Love 16,Xanh Dương,900109.5625,41.309999999999995,37183526.026875,33.047999999999995,49.571999999999996,29746820.821499996,44620231.23225,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000413002001000,Xe đạp Thống Nhất Highway 27.5 Đen bóng,SPORTBIKE_S,Xe thể thao thép,Xe Highway 27.5,Đen Bóng,2716111.0,13.365,36300823.515,10.692,16.038,29040658.812,43560988.218,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1050010000200000,Xe đạp Thống Nhất TE Super Man 12 Xanh,KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Super Man 12 (IP - Bản quyền),Xanh,945576.1111111111,36.72,34721554.8,29.376,44.064,27777243.84,41665865.76,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000104002009000,Xe đạp Thống Nhất Tom & Jerry 14 Hồng,Unknown,Unknown,Unknown,Hồng,1232890.391304348,26.223999999999997,32331317.621565215,20.9792,31.468799999999995,25865054.097252175,38797581.145878255,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000233003022001,Xe đạp Thống Nhất MS Superman 27.5 DC xanh,Unknown,Unknown,Unknown,Xanh,2281364.714285714,13.09,29863064.109999996,10.472000000000001,15.707999999999998,23890451.288000003,35835676.932,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000103002025000,Xe đạp Thống Nhất We Bare Bears 16 Xanh Mint,Unknown,Unknown,Unknown,Xanh Mint,1030462.9333333333,28.149,29006501.110400002,22.5192,33.7788,23205200.888320003,34807801.33248,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000413002022000,Xe đạp Thống Nhất Highway 27.5 Xanh dương,SPORTBIKE_S,Xe thể thao thép,Xe Highway 27.5,Xanh Dương,2826979.923076923,9.621,27198373.839923076,7.6968000000000005,11.5452,21758699.071938463,32638048.60790769,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000260020220000,Xe đạp Thống Nhất TE Spaceboy 12 Xanh dương,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Spaceboy 12,Xanh Dương,952592.5,26.936999999999998,25659984.1725,21.549599999999998,32.3244,20527987.338,30791981.006999996,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1030010000080000,Xe đạp Thống Nhất TE Batman12 Ghi,KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Batman12 (IP - Bản quyền),Ghi,652407.4,38.871,25359728.0454,31.0968,46.6452,20287782.436320003,30431673.654480003,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000216002003000,Xe đạp Thống Nhất GN 06-24 Đỏ đun,CITYBIKE_P,Xe phổ thông,Xe GN 06-24,Đỏ Đun,1389062.1875,16.214,22522254.308124997,12.9712,19.456799999999998,18017803.4465,27026705.169749998,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000230020090000,Xe đạp Thống Nhất TE Bunny 12 Hồng,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Bunny 12,Hồng,511277.7,43.893,22441512.0861,35.1144,52.6716,17953209.66888,26929814.50332,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1010130010050000,Xe đạp Thống Nhất REX Cam,Unknown,Unknown,Unknown,Cam,9618055.0,2.2,21159721.0,1.7600000000000002,2.64,16927776.8,25391665.200000003,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000310050200000,Xe đạp Thống Nhất Road RPD 700C Xanh da trời,SPORTBIKE_A,Xe thể thao nhôm,Xe Road RPD 700C,Xanh Da Trời,1400000.0,13.508999999999999,18912599.999999996,10.8072,16.2108,15130080.0,22695120.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000324000040000,Xe đạp Thống Nhất MTB 26-05_2023 Đỏ đun,SPORTBIKE_S,Xe thể thao thép,Xe MTB 26-05_2023,Đỏ Đun,2393888.0,7.2989999999999995,17472988.512,5.8392,8.758799999999999,13978390.8096,20967586.214399997,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000217002007001,Xe đạp Thống Nhất GN 06 26 D Coban,Unknown,Unknown,Unknown,Coban,1694444.4,10.076,17073221.7744,8.0608,12.0912,13658577.41952,20487866.12928,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000324000180000,Xe đạp Thống Nhất MTB 26-05_2023 Đen mờ,SPORTBIKE_S,Xe thể thao thép,Xe MTB 26-05_2023,Đen Mờ,2393888.0,6.587999999999999,15770934.143999998,5.2703999999999995,7.905599999999999,12616747.3152,18925120.972799998,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000320010090000,"Xe đạp Thống Nhất Wonder Woman 20"" Hồng",KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Wonder Woman 20 (IP - Bản quyền),Hồng,1111111.0,13.887,15429998.457,11.1096,16.6644,12343998.7656,18515998.1484,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000124002009000,Xe đạp Thống Nhất Neo 2004 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 2004,Hồng,1111111.0,13.430999999999997,14923331.840999996,10.744799999999998,16.117199999999997,11938665.472799998,17907998.209199995,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000218002003000,Xe đạp Thống Nhất GN 06-27 Đỏ đun,CITYBIKE_P,Xe phổ thông,Xe GN 06-27,Đỏ Đun,1530555.0,9.207,14091819.885000002,7.365600000000001,11.0484,11273455.908000002,16910183.862,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000104002020000,Xe đạp Thống Nhất Tom & Jerry 14 Xanh da trời,Unknown,Unknown,Unknown,Xanh Da Trời,1169191.8181818181,11.175999999999998,13066887.759999998,8.9408,13.411199999999997,10453510.207999999,15680265.311999995,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000329002004001,Xe đạp Thống Nhất MTB 26-07 Tem đỏ,SPORTBIKE_S,Xe thể thao thép,Xe MTB 26-07,Đỏ,1900000.0,6.399,12158100.0,5.1192,7.6788,9726480.0,14589720.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1010020000050000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_15 Cam",SPORTBIKE_A,Xe thể thao nhôm,"Xe GRX AT 27,5_2.0",Cam,2070000.0,5.688,11774160.0,4.5504,6.8256,9419328.0,14128992.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1010020010080000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Ghi",SPORTBIKE_A,Xe thể thao nhôm,"Xe GRX AT 27,5_2.0",Ghi,2070000.0,5.688,11774160.0,4.5504,6.8256,9419328.0,14128992.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000314002020000,Xe đạp Thống Nhất MTB 24-04 Tem Xanh da trời,SPORTBIKE_S,Xe thể thao thép,Xe MTB 24-04,Xanh Da Trời,1030000.0,7.821,8055630.0,6.2568,9.3852,6444504.0,9666756.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000314002005000,Xe đạp Thống Nhất MTB 24-04 Tem cam,SPORTBIKE_S,Xe thể thao thép,Xe MTB 24-04,Cam,1030000.0,7.11,7323300.0,5.688000000000001,8.532,5858640.000000001,8787960.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000320010040000,"Xe đạp Thống Nhất Wonder Woman 20"" Đỏ",KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Wonder Woman 20 (IP - Bản quyền),Đỏ,1111111.0,6.587999999999999,7319999.267999999,5.2703999999999995,7.905599999999999,5855999.414399999,8783999.121599998,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000310050010000,Xe đạp Thống Nhất Road RPD 700C Đen,SPORTBIKE_A,Xe thể thao nhôm,Xe Road RPD 700C,Đen,1400000.0,4.976999999999999,6967799.999999999,3.9816,5.9723999999999995,5574240.0,8361359.999999999,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000124002024000,Xe đạp Thống Nhất Neo 2004 Tím,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 2004,Tím,1111111.0,5.675999999999999,6306666.035999999,4.5408,6.811199999999999,5045332.8288,7567999.2431999985,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1010020010220000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Xanh dương",SPORTBIKE_A,Xe thể thao nhôm,"Xe GRX AT 27,5_2.0",Xanh Dương,2070000.0,2.844,5887080.0,2.2752,3.4128,4709664.0,7064496.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000300050010000,Xe đạp Thống Nhất MTB SPD 27.5 ( Đen),SPORTBIKE_A,Xe thể thao nhôm,Xe MTB SPD 27.5,Đen,2472716.0,2.3219999999999996,5741646.551999999,1.8575999999999997,2.7863999999999995,4593317.241599999,6889975.862399999,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1010130010220000,Xe đạp Thống Nhất REX Xanh dương,Unknown,Unknown,Unknown,Xanh Dương,4275000.0,1.331,5690025.0,1.0648,1.5972,4552020.0,6828030.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000329002005000,Xe đạp Thống Nhất MTB 26-07 Tem cam,SPORTBIKE_S,Xe thể thao thép,Xe MTB 26-07,Cam,1910000.0,2.844,5432040.0,2.2752,3.4128,4345632.0,6518448.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000231003002001,Xe đạp Thống Nhất M2601 Shimano Trắng (tem tím),SPORTBIKE_S,Xe thể thao thép,Xe M2601 Shimano,Trắng,1660000.0,2.844,4721040.0,2.2752,3.4128,3776832.0,5665248.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,100029005020000,Xe đạp Thống Nhất Touring Blade 700C Xanh,SPORTBIKE_A,Xe thể thao nhôm,Xe Touring Blade 700C,Xanh,3300000.0,1.422,4692600.0,1.1376,1.7064,3754080.0,5631120.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,100029005001000,Xe đạp Thống Nhất Touring Blade 700C Đen,SPORTBIKE_A,Xe thể thao nhôm,Xe Touring Blade 700C,Đen,3290000.0,1.422,4678380.0,1.1376,1.7064,3742704.0,5614056.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000330002002200,Xe đạp Thống Nhất MTB 24-03 Xanh dương,CITYBIKE_P,Xe phổ thông,Xe MTB 24-03,Xanh Dương,1100000.0,3.476,3823600.0,2.7808,4.1712,3058880.0,4588320.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000217004022000,Xe đạp Thống Nhất GN 06-26 2.0 Pro Xanh dương,SPORTBIKE_S,Xe thể thao thép,Xe GN 06-26 2.0 Pro,Xanh Dương,1330000.0,2.844,3782520.0,2.2752,3.4128,3026016.0,4539024.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000340010090000,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Hồng",KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Powerpuff Girls 12 (IP - Bản quyền),Hồng,925925.0,3.978,3683329.6500000004,3.1824000000000003,4.7736,2946663.72,4419995.58,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000218004008000,Xe đạp Thống Nhất GN 06-27 2.0 Pro Ghi,SPORTBIKE_S,Xe thể thao thép,Xe GN 06-27 2.0 Pro,Ghi,1270000.0,2.844,3611880.0,2.2752,3.4128,2889504.0,4334256.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000300050080000,Xe đạp Thống Nhất MTB SPD 27.5 ( Ghi),SPORTBIKE_A,Xe thể thao nhôm,Xe MTB SPD 27.5,Ghi,1260000.0,2.844,3583440.0,2.2752,3.4128,2866752.0,4300128.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000114002000000,Xe đạp Thống Nhất TE 16-04,KIDBIKE_1,Xe trẻ em nhóm 1,Xe TE 16-04,Unknown,880000.0,3.476,3058880.0,2.7808,4.1712,2447104.0,3670656.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1010020010050000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Cam",SPORTBIKE_A,Xe thể thao nhôm,"Xe GRX AT 27,5_2.0",Cam,2100000.0,1.422,2986200.0,1.1376,1.7064,2388960.0,3583440.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000303002020000,Xe đạp Thống Nhất MTB 20-03 Tem Xanh da trời,Unknown,Unknown,Unknown,Xanh Da Trời,1000000.0,2.6069999999999998,2606999.9999999995,2.0856,3.1283999999999996,2085600.0,3128399.9999999995,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000231003022001,Xe đạp Thống Nhất M2601 Shimano Xanh (tem trắng),SPORTBIKE_S,Xe thể thao thép,Xe M2601 Shimano,Trắng,1740000.0,1.422,2474280.0,1.1376,1.7064,1979424.0,2969136.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000231003005001,Xe đạp Thống Nhất M2601 Shimano Đen (tem cam),SPORTBIKE_S,Xe thể thao thép,Xe M2601 Shimano,Đen,1660000.0,1.422,2360520.0,1.1376,1.7064,1888416.0,2832624.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000406002004000,Xe đạp Thống Nhất nam 0209 đỏ đậm,Unknown,Unknown,Unknown,Đỏ Đậm,4703704.0,0.462,2173111.248,0.36960000000000004,0.5544,1738488.9984000002,2607733.4976,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000324000100000,Xe đạp Thống Nhất MTB 26-05_2023 Xanh rêu,SPORTBIKE_S,Xe thể thao thép,Xe MTB 26-05_2023,Xanh Rêu,2393888.0,0.9,2154499.2,0.7200000000000001,1.08,1723599.36,2585399.04,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000333002022000,Xe đạp Thống Nhất Super 26 xanh,SPORTBIKE_S,Xe thể thao thép,Xe Super 26,Xanh,1450000.0,1.422,2061900.0,1.1376,1.7064,1649520.0,2474280.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000304002005000,Xe đạp Thống Nhất MTB 20-04 Tem cam,KIDBIKE_1,Xe trẻ em nhóm 1,Xe MTB 20-04,Cam,1150000.0,1.738,1998700.0,1.3904,2.0856,1598960.0,2398440.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000217004005000,Xe đạp Thống Nhất GN 06-26 2.0 Pro Cam,SPORTBIKE_S,Xe thể thao thép,Xe GN 06-26 2.0 Pro,Cam,1290000.0,1.422,1834380.0,1.1376,1.7064,1467504.0,2201256.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000218004005000,Xe đạp Thống Nhất GN 06-27 2.0 Pro Cam,SPORTBIKE_S,Xe thể thao thép,Xe GN 06-27 2.0 Pro,Cam,1270000.0,1.422,1805940.0,1.1376,1.7064,1444752.0,2167128.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000124002004000,Xe đạp Thống Nhất Neo 2004 Đỏ tươi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 2004,Đỏ Tươi,1111111.0,1.562,1735555.382,1.2496,1.8744,1388444.3056,2082666.4584000001,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1010030010260000,Xe đạp Thống Nhất GRX 2.0 Be,Unknown,Unknown,Unknown,Be,6840277.0,0.231,1580103.987,0.18480000000000002,0.2772,1264083.1896000002,1896124.7844,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000407002010000,Xe đạp Thống Nhất nữ 0209 Base xanh,Unknown,Unknown,Unknown,Xanh,4240741.0,0.231,979611.1710000001,0.18480000000000002,0.2772,783688.9368000001,1175533.4052,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000419002015000,Xe đạp Thống Nhất nam 0209 Base nâu,Unknown,Unknown,Unknown,Nâu,4240741.0,0.231,979611.1710000001,0.18480000000000002,0.2772,783688.9368000001,1175533.4052,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000122002009000,Xe đạp Thống Nhất Neo 20-02 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02,Hồng,1050000.0,0.693,727650.0,0.5544,0.8315999999999999,582120.0,873179.9999999999,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000217004008000,Xe đạp Thống Nhất GN 06-26 2.0 Pro Ghi,SPORTBIKE_S,Xe thể thao thép,Xe GN 06-26 2.0 Pro,Ghi,2100462.0,0.189,396987.318,0.1512,0.2268,317589.8544,476384.7816,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000115002019001,Xe đạp Thống Nhất 16 Ben 10 màu vàng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe TE 16 Ben 10 (IP - Bản quyền),Vàng,1293500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000122002002000,Xe đạp Thống Nhất Neo 20-02 Trắng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02,Trắng,1050000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000122002004000,Xe đạp Thống Nhất Neo 20-02 Đỏ tươi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02,Đỏ Tươi,1050000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000122002007000,Xe đạp Thống Nhất Neo 20-02 Coban,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02,Coban,1050000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000123002002000,Xe đạp Thống Nhất Neo 20-03 Trắng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-03,Trắng,1050000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000123002004000,Xe đạp Thống Nhất Neo 20-03 Đỏ tươi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-03,Đỏ Tươi,1050000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000123002007000,Xe đạp Thống Nhất Neo 20-03 Coban,Unknown,Unknown,Unknown,Coban,1538888.8900000001,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000131002004000,Xe đạp Thống Nhất GN 06 20 Đỏ tươi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20,Đỏ Tươi,1123842.595,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000131002007000,Xe đạp Thống Nhất GN 06 20 Coban,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20,Coban,1197685.19,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000217004008001,Xe đạp Thống Nhất GN 06-26 2.0 Pro Shimano Ghi,SPORTBIKE_S,Xe thể thao thép,Xe GN 06-26 2.0 Pro Shimano,Ghi,2333500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000217004022001,Xe đạp Thống Nhất GN 06-26 2.0 Pro Shimano Xanh,SPORTBIKE_S,Xe thể thao thép,Xe GN 06-26 2.0 Pro Shimano,Xanh,2333500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000218003001000,Xe đạp Thống Nhất GN 06-27 2.0 Đen,CITYBIKE_P,Xe phổ thông,Xe GN 06-27 2.0,Đen,1270000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000218003005000,Xe đạp Thống Nhất GN 06-27 2.0 Cam,CITYBIKE_P,Xe phổ thông,Xe GN 06-27 2.0,Cam,1270000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000218003008000,Xe đạp Thống Nhất GN 06-27 2.0 Ghi,CITYBIKE_P,Xe phổ thông,Xe GN 06-27 2.0,Ghi,1270000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000218004008001,Xe đạp Thống Nhất GN 06-27 2.0 Pro Shimano Ghi,SPORTBIKE_S,Xe thể thao thép,Xe GN 06-27 2.0 Pro Shimano,Ghi,2398500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000218004009001,Xe đạp Thống Nhất GN 06-27 2.0 Pro BLACKPINK,SPORTBIKE_S,Xe thể thao thép,Xe GN 06-27 2.0 Pro,Unknown,1350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000224002007000,Xe đạp Thống Nhất New 24 Coban,Unknown,Unknown,Unknown,Coban,1130000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000225002002001,Xe đạp Thống Nhất New 26 Trắng DA HP,CITYBIKE_P,Xe phổ thông,Xe New 26,Trắng,1805555.55,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000225002004001,Xe đạp Thống Nhất New 26 màu đỏ DA HP,CITYBIKE_P,Xe phổ thông,Xe New 26,Đỏ,1805555.55,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000225002007000,Xe đạp Thống Nhất New 26 Coban,Unknown,Unknown,Unknown,Coban,1917870.37,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000225002007001,Xe đạp Thống Nhất New 26 Xanh DA HP,CITYBIKE_P,Xe phổ thông,Xe New 26,Xanh,1805555.55,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000225002015001,Xe đạp Thống Nhất New 26 Café/nâu DA HP,CITYBIKE_P,Xe phổ thông,Xe New 26,Nâu,1805555.55,0.0,0.0,0.0,0.0,0.0,0.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
